"log_prob","rule"
-14.0899552952,"VP  _say _UNK _present _UNK NP"
-7.03741762108,"VP  _push"
-11.095167854,"VP  _promise CP"
-11.3828849374,"VP  _float PP"
-9.44660416476,"VP  _collect"
-9.81432445596,"VP  _grow PP"
-12.2990706401,"VP  _lie"
-12.9920427966,"VP  _put _in"
-10.5646137452,"VP  _go _have IP"
-12.9920427966,"VP  _mean CP"
-14.0899552952,"VP  _need IP"
-9.51628335652,"VP  LEX _fish"
-13.3968081146,"VP  _sleep PP"
-6.51183558639,"VP  _UNK LEX"
-7.33058803861,"VP  _blow"
-14.0899552952,"VP  _make _out PP"
-9.17097823547,"VP  LEX _non-finite LEX"
-12.1449449662,"VP  LEX LEX _start LEX"
-10.7587631396,"VP  _get VP"
-12.4811471718,"VP  LEX _UNK LEX"
-14.0899552952,"VP  LEX _non-finite _ask"
-14.0899552952,"VP  LEX _to LEX _with"
-14.0899552952,"VP  _juggle"
-14.0899552952,"VP  _make LEX"
-11.6930144031,"VP  _wait _until _UNK VP"
-9.2788122687,"VP  _tell _UNK IP"
-9.58013411451,"VP  _pay"
-10.2843193319,"VP  _use LEX _live"
-11.3828849374,"VP  _be VP"
-14.0899552952,"VP  _love"
-11.1465109011,"VP  _like _UNK _write"
-14.0899552952,"VP  _do LEX PP"
-9.76023036066,"VP  _like _UNK VP"
-10.9129075671,"VP  _saw IP"
-8.94349236611,"VP  _keep LEX"
-11.6930144031,"VP  _kiss"
-14.0899552952,"VP  _dress"
-11.2577300325,"VP  _go _UNK _non-finite LEX"
-12.1449449662,"VP  _goING IP"
-7.57925827359,"VP  _UNK _non-finite"
-9.68427310686,"VP  _fix _with"
-12.9920427966,"VP  _be _about _non-finite VP"
-8.39390110289,"VP  _change"
-9.87148201163,"VP  LEX _null _present LEX _for"
-4.50462835041,"VP  _see"
-12.4813571896,"VP  LEX _null _UNK LEX LEX"
-12.4805173827,"VP  _UNK VP"
-6.96491451319,"VP  _have IP"
-8.17479177621,"VP  _ask"
-11.6060109831,"VP  _want _non-finite _ride"
-12.2990706401,"VP  LEX _non-finite LEX _to NP"
-10.353285527,"VP  _go VP"
-9.88629686686,"VP  _string"
-9.7089653992,"VP  _help _with"
-8.82830953256,"VP  _think _UNK _present VP"
-11.6060109831,"VP  _UNK LEX _go _UNK NP"
-12.1449449662,"VP  _be LEX _UNK LEX _UNK"
-10.9129075671,"VP  _want LEX _change"
-14.0899552952,"VP  _scar"
-11.7883150345,"VP  LEX _non-finite _take"
-12.7036609341,"VP  _touch"
-14.0899552952,"VP  _UNK _like IP"
-10.535627091,"VP  _'ve _do"
-11.0464327076,"VP  _see LEX"
-11.5259750083,"VP  LEX _picture PP"
-8.05552121855,"VP  _use _for"
-14.0899552952,"VP  _pick PP"
-14.0899552952,"VP  _talk _about"
-8.94933546475,"VP  _live PP"
-9.18572260474,"VP  _ask PP"
-13.3968081146,"VP  _do _study PP"
-9.74718610046,"VP  _sound _UNK IP"
-14.0899552952,"VP  _cut PP"
-12.1449449662,"VP  _know _UNK LEX _allow LEX VP"
-6.89807015304,"VP  _feel"
-14.0899552952,"VP  _hear PP"
-9.77344702494,"VP  _UNK NP"
-14.0899552952,"VP  _UNK _non-finite _do"
-9.32031163775,"VP  _make _do"
-14.0899552952,"VP  _figure"
-8.04599736086,"VP  _dump"
-11.3183507927,"VP  LEX LEX _take"
-8.50375257149,"VP  LEX _from"
-13.3968081146,"VP  _think _UNK _UNK VP"
-3.75775000583,"VP  _UNK PP"
-11.1465109011,"VP  _let _UNK PP"
-9.56920516945,"VP  LEX _scar"
-11.0464327076,"VP  _pretend _null IP"
-9.44660416476,"VP  _order"
-9.94783709153,"VP  _wunning LEX"
-9.13517070914,"VP  _work PP"
-9.04755971661,"VP  LEX _for"
-11.4518728072,"VP  LEX _null _might VP"
-14.0899552952,"VP  _go _non-finite LEX"
-11.2577300325,"VP  _draw LEX _of"
-11.4518728072,"VP  _want LEX _present LEX"
-13.3968081146,"VP  _bring"
-10.2622952642,"VP  _do VP"
-9.68427310686,"VP  _pretend LEX IP"
-10.9554652787,"VP  _be _movie PP"
-11.8933138422,"VP  _UNK _UNK VP"
-11.2005750512,"VP  LEX LEX _non-finite LEX PP"
-9.20064813795,"VP  LEX _present VP"
-13.3973329113,"VP  _drive LEX"
-14.0899552952,"VP  _cool"
-13.3968081146,"VP  _come"
-14.0899552952,"VP  _park"
-9.87143567135,"VP  LEX _UNK PP"
-14.0899552952,"VP  _go _UNK NP"
-9.13517070914,"VP  _build PP"
-10.7587631396,"VP  LEX _null _UNK LEX LEX _eat"
-6.36743851053,"VP  _think CP"
-14.0899552952,"VP  _do _UNK"
-10.4533637206,"VP  LEX LEX PP"
-13.3973329113,"VP  LEX _UNK LEX PP"
-6.88536920781,"VP  _turn"
-10.5944657722,"VP  _stay _for"
-14.0899552952,"VP  LEX LEX _win"
-14.0899552952,"VP  _want LEX LEX"
-10.4533913621,"VP  _UNK _picture _of"
-5.75917765387,"VP  _look PP"
-7.13923199446,"VP  _watch"
-10.6569840756,"VP  _forget IP"
-14.0899552952,"VP  _move"
-9.48582447391,"VP  _thank"
-9.5162292132,"VP  LEX VP"
-10.6897027459,"VP  _suppose CP"
-13.3968081146,"VP  _fee"
-9.94785376445,"VP  _think _null LEX VP"
-14.0899552952,"VP  LEX LEX LEX PP"
-9.45626597761,"VP  _have _non-finite VP"
-7.21887488567,"VP  _look _at"
-10.2197603866,"VP  _teach IP"
-10.3533105361,"VP  LEX _about VP"
-9.06711773256,"VP  _begin"
-9.1073913477,"VP  _make _UNK"
-13.3968081146,"VP  LEX _to NP"
-14.0899552952,"VP  _finish VP"
-12.1449449662,"VP  _UNK _UNK _let VP"
-12.1449449662,"VP  _UNK LEX LEX VP"
-14.0899552952,"VP  _go _UNK VP"
-10.3533105361,"VP  _drive _over"
-10.5074570477,"VP  LEX _part LEX"
